order_id,user_id,age,city,order_time,day_type,cuisine,meal_type,restaurant_type,order_value,discount_applied,delivery_fee,time_taken_to_order,rating_given,is_repeat_order,mood,hunger_level,company,rainy_weather
7962,1567,39,Hyderabad,Morning,Weekday,North Indian,Snacks,Mid-range,867,Yes,45,12,3,No,Happy,High,Family,Yes
7963,2379,22,Delhi,Afternoon,Weekday,Desserts,Dinner,Budget,100,Yes,34,13,3,Yes,Lazy,Low,Friends,No
7964,1557,35,Delhi,Night,Weekend,South Indian,Lunch,Budget,184,No,32,5,3,No,Lazy,Low,Partner,No
7965,4030,42,Chandigarh,Evening,Weekday,Chinese,Breakfast,Budget,464,No,34,9,2,Yes,Lazy,Low,Friends,No
7966,1848,35,Mumbai,Afternoon,Weekend,Fast Food,Dinner,Mid-range,632,No,61,12,1,No,Stressed,Medium,Friends,Yes
7967,4753,23,Pune,Afternoon,Weekend,Fast Food,Breakfast,Mid-range,285,Yes,70,5,5,No,Lazy,High,Family,Yes
7968,3381,26,Bangalore,Evening,Weekday,Fast Food,Dinner,Budget,187,No,43,8,3,No,Happy,High,Alone,No
7969,4862,40,Hyderabad,Afternoon,Weekday,Fast Food,Snacks,Mid-range,999,Yes,87,14,4,Yes,Celebrating,High,Partner,Yes
7970,1959,28,Pune,Evening,Weekend,Desserts,Dinner,Budget,100,No,51,13,1,No,Stressed,Low,Alone,Yes
7971,3765,26,Hyderabad,Night,Weekday,Fast Food,Breakfast,Mid-range,626,Yes,41,10,3,Yes,Happy,Medium,Friends,No
7972,3436,37,Bangalore,Morning,Weekday,Biryani,Lunch,Mid-range,766,No,21,6,3,Yes,Celebrating,High,Family,No
7973,3430,22,Delhi,Afternoon,Weekend,North Indian,Snacks,Budget,100,Yes,27,5,4,No,Celebrating,Low,Friends,No
7974,4175,37,Pune,Afternoon,Weekend,Biryani,Dinner,Budget,898,No,23,5,3,Yes,Happy,High,Friends,No
7975,1012,21,Chandigarh,Evening,Weekday,Desserts,Dinner,Mid-range,465,No,53,5,3,Yes,Lazy,Medium,Partner,No
7976,3839,30,Mumbai,Morning,Weekday,Fast Food,Lunch,Budget,611,No,20,13,1,No,Celebrating,Medium,Friends,Yes
7977,1896,24,Chandigarh,Evening,Weekday,South Indian,Lunch,Mid-range,541,Yes,53,1,4,Yes,Happy,Low,Family,No
7978,4177,36,Mumbai,Night,Weekend,Desserts,Breakfast,Premium,864,No,65,14,1,No,Stressed,Medium,Partner,Yes
7979,1741,35,Hyderabad,Morning,Weekday,Biryani,Snacks,Mid-range,685,No,42,10,3,No,Celebrating,High,Family,No
7980,3425,18,Pune,Afternoon,Weekend,Chinese,Lunch,Mid-range,889,Yes,64,13,3,Yes,Celebrating,High,Alone,Yes
7981,2716,28,Pune,Night,Weekday,Biryani,Dinner,Budget,601,Yes,41,12,2,No,Stressed,Medium,Family,Yes
7982,3871,31,Mumbai,Afternoon,Weekday,Desserts,Dinner,Premium,577,No,67,14,3,Yes,Happy,Medium,Alone,No
7983,4709,38,Delhi,Morning,Weekday,Desserts,Breakfast,Budget,247,No,40,9,3,No,Happy,Medium,Family,No
7984,3961,42,Bangalore,Evening,Weekday,Chinese,Breakfast,Budget,354,No,61,1,2,No,Stressed,High,Family,No
7985,4652,26,Chandigarh,Morning,Weekday,Fast Food,Dinner,Mid-range,613,No,50,4,5,Yes,Celebrating,Medium,Partner,No
7986,1622,42,Hyderabad,Night,Weekend,South Indian,Dinner,Premium,982,No,89,10,2,No,Celebrating,Medium,Friends,Yes
7987,2885,41,Chandigarh,Morning,Weekday,Fast Food,Dinner,Mid-range,612,No,53,4,4,Yes,Happy,High,Alone,Yes
7988,3761,31,Chandigarh,Evening,Weekday,South Indian,Breakfast,Budget,100,No,44,8,2,No,Lazy,Medium,Partner,Yes
7989,4347,29,Hyderabad,Evening,Weekend,North Indian,Dinner,Premium,526,Yes,61,11,3,No,Happy,Medium,Partner,No
7990,4910,28,Hyderabad,Afternoon,Weekday,North Indian,Dinner,Mid-range,470,Yes,35,13,3,No,Happy,Low,Alone,No
7991,2896,28,Pune,Morning,Weekday,North Indian,Breakfast,Mid-range,464,No,56,9,3,Yes,Happy,Low,Partner,Yes
7992,4837,37,Chandigarh,Afternoon,Weekend,Desserts,Dinner,Budget,310,No,29,7,3,No,Lazy,Low,Partner,No
7993,4412,22,Bangalore,Night,Weekend,Biryani,Dinner,Budget,100,No,78,13,2,Yes,Happy,Medium,Alone,Yes
7994,2240,32,Bangalore,Evening,Weekday,Fast Food,Breakfast,Mid-range,498,No,48,6,3,No,Lazy,Low,Partner,No
7995,3746,36,Mumbai,Afternoon,Weekday,Chinese,Lunch,Budget,971,No,41,10,2,No,Celebrating,Medium,Family,Yes
7996,1989,41,Hyderabad,Evening,Weekend,Chinese,Dinner,Budget,437,Yes,63,9,4,Yes,Happy,Medium,Partner,Yes
7997,4904,21,Pune,Evening,Weekday,South Indian,Lunch,Mid-range,665,No,32,13,2,No,Lazy,Low,Partner,No
7998,2939,44,Bangalore,Night,Weekday,South Indian,Snacks,Mid-range,685,No,59,4,3,Yes,Stressed,Medium,Friends,No
7999,3948,44,Delhi,Afternoon,Weekday,Chinese,Lunch,Budget,764,Yes,42,6,4,Yes,Lazy,Medium,Family,Yes
8000,2854,24,Pune,Night,Weekday,Chinese,Dinner,Premium,951,No,58,10,2,No,Happy,Medium,Family,No
8001,4580,27,Pune,Evening,Weekday,South Indian,Lunch,Budget,143,No,24,6,3,Yes,Happy,Medium,Partner,No
8002,4387,42,Bangalore,Night,Weekday,Biryani,Lunch,Mid-range,506,Yes,44,8,5,Yes,Celebrating,Medium,Alone,No
8003,2724,35,Delhi,Morning,Weekend,Biryani,Dinner,Budget,315,Yes,48,1,4,Yes,Lazy,High,Friends,No
8004,2863,20,Mumbai,Afternoon,Weekday,South Indian,Lunch,Budget,915,Yes,63,5,5,Yes,Celebrating,High,Friends,No
8005,4628,36,Bangalore,Night,Weekend,Biryani,Snacks,Mid-range,542,Yes,36,6,4,Yes,Happy,Medium,Alone,Yes
8006,2406,22,Delhi,Night,Weekend,Fast Food,Dinner,Mid-range,470,Yes,72,7,4,Yes,Happy,Medium,Partner,No
8007,3301,37,Pune,Afternoon,Weekend,Chinese,Dinner,Mid-range,680,No,43,3,3,No,Stressed,High,Friends,Yes
8008,4242,37,Delhi,Evening,Weekday,Biryani,Snacks,Budget,301,Yes,48,11,2,No,Lazy,Medium,Family,No
8009,1316,35,Pune,Afternoon,Weekday,North Indian,Dinner,Budget,532,No,44,8,3,Yes,Lazy,Low,Friends,No
8010,2532,24,Bangalore,Morning,Weekday,Desserts,Lunch,Premium,501,Yes,80,10,3,Yes,Happy,Medium,Friends,Yes
8011,4790,42,Hyderabad,Morning,Weekday,North Indian,Dinner,Mid-range,611,No,69,7,4,Yes,Celebrating,Medium,Partner,Yes
8012,3379,30,Bangalore,Morning,Weekend,South Indian,Snacks,Budget,802,No,52,3,4,No,Celebrating,Low,Alone,No
8013,2405,43,Chandigarh,Evening,Weekend,North Indian,Dinner,Mid-range,975,Yes,65,14,3,No,Celebrating,Low,Alone,Yes
8014,3234,31,Chandigarh,Afternoon,Weekend,Desserts,Dinner,Budget,341,No,28,5,5,Yes,Happy,Medium,Partner,No
8015,1813,22,Chandigarh,Morning,Weekday,South Indian,Breakfast,Budget,564,No,48,1,3,Yes,Happy,Medium,Alone,No
8016,4034,27,Bangalore,Night,Weekday,Biryani,Lunch,Premium,999,No,37,9,2,No,Happy,High,Friends,No
8017,3067,30,Mumbai,Morning,Weekend,North Indian,Lunch,Mid-range,971,Yes,49,14,2,Yes,Stressed,Medium,Friends,No
8018,2730,39,Bangalore,Evening,Weekend,Desserts,Lunch,Mid-range,719,Yes,87,11,3,No,Happy,Medium,Alone,Yes
8019,3185,19,Hyderabad,Night,Weekday,Chinese,Lunch,Mid-range,527,No,48,8,2,Yes,Lazy,Medium,Alone,Yes
8020,3280,36,Delhi,Afternoon,Weekend,South Indian,Lunch,Premium,934,No,91,14,4,Yes,Happy,Low,Friends,Yes
8021,1018,41,Bangalore,Afternoon,Weekday,North Indian,Dinner,Mid-range,679,No,55,6,4,No,Happy,Medium,Alone,No
8022,4957,32,Bangalore,Evening,Weekend,North Indian,Dinner,Premium,815,Yes,37,11,5,Yes,Happy,Low,Friends,No
8023,1635,44,Pune,Evening,Weekday,Desserts,Snacks,Budget,100,No,43,7,2,No,Stressed,Medium,Partner,No
8024,2105,19,Pune,Evening,Weekday,Biryani,Dinner,Premium,999,No,92,14,1,Yes,Stressed,High,Partner,Yes
8025,2555,25,Pune,Evening,Weekday,South Indian,Dinner,Premium,999,No,95,12,2,No,Happy,Medium,Partner,No
8026,4349,39,Bangalore,Night,Weekend,Chinese,Dinner,Budget,100,Yes,57,6,3,Yes,Lazy,Medium,Family,No
8027,3728,19,Mumbai,Morning,Weekend,Chinese,Dinner,Premium,665,No,50,6,2,No,Stressed,Medium,Alone,No
8028,3645,44,Delhi,Night,Weekday,Desserts,Lunch,Mid-range,776,No,48,8,3,Yes,Happy,Medium,Family,No
8029,2795,26,Delhi,Afternoon,Weekday,Fast Food,Lunch,Budget,680,No,20,1,4,Yes,Happy,Low,Friends,No
8030,4221,37,Hyderabad,Afternoon,Weekday,North Indian,Dinner,Premium,805,No,99,11,3,No,Happy,Medium,Alone,No
8031,3583,39,Mumbai,Morning,Weekday,South Indian,Lunch,Budget,494,Yes,20,5,5,Yes,Happy,Medium,Friends,No
8032,4882,19,Mumbai,Evening,Weekday,Fast Food,Snacks,Premium,567,No,64,9,1,No,Stressed,Medium,Alone,No
8033,3856,21,Delhi,Night,Weekday,Chinese,Lunch,Budget,788,Yes,57,9,5,No,Happy,High,Family,Yes
8034,2480,36,Chandigarh,Morning,Weekend,Chinese,Lunch,Premium,568,Yes,76,4,4,Yes,Stressed,High,Friends,No
8035,1123,27,Pune,Afternoon,Weekend,South Indian,Lunch,Budget,714,No,42,1,3,No,Happy,Medium,Alone,No
8036,4962,28,Pune,Afternoon,Weekend,Chinese,Dinner,Mid-range,758,Yes,49,12,3,Yes,Lazy,High,Friends,No
8037,2594,43,Delhi,Morning,Weekday,South Indian,Dinner,Premium,854,Yes,99,13,2,Yes,Lazy,Medium,Alone,No
8038,2146,37,Mumbai,Night,Weekday,Biryani,Dinner,Premium,902,No,94,14,2,No,Happy,Medium,Partner,Yes
8039,1837,37,Hyderabad,Night,Weekday,Fast Food,Lunch,Mid-range,561,Yes,65,8,2,Yes,Stressed,Medium,Alone,No
8040,3004,40,Chandigarh,Night,Weekday,South Indian,Lunch,Premium,712,Yes,99,14,1,Yes,Lazy,High,Partner,Yes
8041,3749,38,Delhi,Evening,Weekend,Fast Food,Dinner,Mid-range,690,No,74,13,2,No,Stressed,Low,Family,Yes
8042,3311,27,Pune,Evening,Weekday,North Indian,Snacks,Budget,117,No,20,6,3,Yes,Lazy,High,Family,No
8043,2150,32,Bangalore,Afternoon,Weekday,North Indian,Breakfast,Budget,430,No,20,1,5,Yes,Happy,Medium,Family,Yes
8044,4889,26,Mumbai,Evening,Weekend,Desserts,Dinner,Mid-range,414,No,52,6,5,No,Happy,Medium,Alone,Yes
8045,4410,26,Bangalore,Evening,Weekend,Chinese,Lunch,Budget,577,No,47,5,3,No,Happy,High,Alone,Yes
8046,3723,37,Hyderabad,Night,Weekend,Desserts,Lunch,Budget,364,Yes,20,1,4,Yes,Lazy,High,Family,No
8047,2636,35,Delhi,Night,Weekday,South Indian,Dinner,Mid-range,677,No,72,3,3,No,Stressed,Medium,Alone,No
8048,4817,20,Pune,Night,Weekday,Biryani,Lunch,Budget,100,No,65,9,4,No,Happy,Medium,Alone,Yes
8049,4114,30,Chandigarh,Afternoon,Weekday,Chinese,Dinner,Premium,999,Yes,72,14,1,Yes,Stressed,Medium,Family,No
8050,4959,21,Bangalore,Afternoon,Weekday,South Indian,Dinner,Budget,334,No,56,10,2,No,Stressed,High,Family,Yes
8051,3628,28,Chandigarh,Night,Weekday,North Indian,Dinner,Budget,601,No,50,1,4,Yes,Happy,Medium,Friends,No
8052,3511,40,Hyderabad,Evening,Weekday,Chinese,Dinner,Budget,583,No,20,7,3,Yes,Stressed,Medium,Friends,Yes
8053,4098,32,Pune,Evening,Weekday,Fast Food,Lunch,Budget,807,No,37,4,5,Yes,Happy,High,Friends,Yes
8054,2223,24,Bangalore,Afternoon,Weekday,Fast Food,Dinner,Premium,653,No,75,14,1,No,Happy,Low,Friends,Yes
8055,3886,29,Hyderabad,Night,Weekday,North Indian,Lunch,Budget,273,Yes,20,8,4,Yes,Happy,Medium,Friends,No
8056,4284,25,Chandigarh,Evening,Weekday,Chinese,Snacks,Premium,855,No,73,13,1,No,Happy,Medium,Friends,Yes
8057,1812,40,Chandigarh,Evening,Weekday,Chinese,Snacks,Budget,427,No,20,5,3,No,Happy,High,Alone,No
8058,1494,43,Bangalore,Night,Weekend,North Indian,Breakfast,Budget,147,No,36,5,3,No,Lazy,Low,Friends,No
8059,2352,41,Pune,Afternoon,Weekday,North Indian,Dinner,Budget,100,Yes,62,1,4,Yes,Lazy,High,Partner,No
8060,4938,29,Chandigarh,Evening,Weekday,Fast Food,Lunch,Budget,617,No,68,13,2,No,Happy,Medium,Alone,Yes
8061,4905,21,Delhi,Evening,Weekend,Fast Food,Lunch,Budget,245,Yes,53,8,2,No,Stressed,Medium,Partner,No
8062,4747,36,Hyderabad,Evening,Weekday,South Indian,Lunch,Budget,525,Yes,20,9,2,No,Stressed,Medium,Family,Yes
8063,3100,36,Bangalore,Morning,Weekday,Chinese,Dinner,Premium,764,No,82,10,3,No,Happy,Medium,Family,No
8064,2244,24,Mumbai,Evening,Weekday,South Indian,Dinner,Budget,421,Yes,58,14,3,No,Celebrating,Medium,Partner,Yes
8065,4166,19,Mumbai,Evening,Weekday,Biryani,Dinner,Budget,401,No,31,1,3,No,Stressed,High,Family,No
8066,3157,28,Pune,Evening,Weekend,Fast Food,Snacks,Premium,824,No,61,7,3,No,Happy,High,Friends,No
8067,2825,36,Delhi,Night,Weekend,Fast Food,Dinner,Premium,999,No,93,5,3,No,Happy,High,Alone,No
8068,2224,23,Chandigarh,Afternoon,Weekend,Biryani,Dinner,Mid-range,543,Yes,41,2,5,Yes,Happy,Medium,Partner,No
8069,4558,29,Mumbai,Night,Weekend,Desserts,Lunch,Mid-range,485,No,42,11,2,No,Stressed,Medium,Family,No
8070,4485,22,Pune,Evening,Weekend,Fast Food,Dinner,Budget,402,No,59,9,1,No,Stressed,Low,Partner,No
8071,2632,19,Hyderabad,Evening,Weekday,North Indian,Dinner,Budget,617,No,39,8,4,Yes,Happy,Medium,Alone,No
8072,4248,32,Delhi,Morning,Weekday,Desserts,Dinner,Premium,999,No,90,14,1,No,Celebrating,Low,Friends,Yes
8073,2538,22,Delhi,Afternoon,Weekday,North Indian,Dinner,Budget,644,Yes,33,5,3,No,Happy,High,Partner,Yes
8074,4082,25,Pune,Night,Weekday,South Indian,Lunch,Budget,439,No,25,10,2,No,Lazy,High,Friends,No
8075,3782,34,Pune,Morning,Weekend,Chinese,Dinner,Mid-range,695,No,46,11,2,No,Happy,Medium,Friends,Yes
8076,1386,19,Chandigarh,Night,Weekday,North Indian,Lunch,Budget,788,No,24,12,2,No,Celebrating,Low,Alone,Yes
8077,2872,40,Pune,Afternoon,Weekday,North Indian,Lunch,Budget,617,No,43,4,5,Yes,Celebrating,High,Family,No
8078,2322,21,Chandigarh,Night,Weekday,South Indian,Dinner,Premium,792,Yes,90,8,2,No,Stressed,High,Partner,Yes
8079,2807,21,Chandigarh,Evening,Weekend,Biryani,Lunch,Mid-range,802,No,52,11,3,Yes,Celebrating,Medium,Alone,No
8080,1742,21,Bangalore,Evening,Weekend,Desserts,Dinner,Budget,216,Yes,36,7,3,Yes,Stressed,Medium,Friends,No
8081,1790,21,Delhi,Morning,Weekend,Biryani,Lunch,Mid-range,806,No,65,7,4,Yes,Lazy,High,Partner,No
8082,4318,36,Hyderabad,Afternoon,Weekend,North Indian,Dinner,Budget,556,Yes,49,6,3,No,Stressed,High,Alone,Yes
8083,1196,43,Delhi,Afternoon,Weekend,North Indian,Snacks,Budget,422,No,41,10,3,Yes,Happy,Medium,Alone,Yes
8084,2476,21,Delhi,Evening,Weekday,Chinese,Dinner,Budget,314,No,24,9,2,Yes,Happy,High,Family,No
8085,1171,39,Bangalore,Evening,Weekday,North Indian,Lunch,Mid-range,595,No,50,10,1,No,Stressed,High,Family,No
8086,1842,34,Chandigarh,Evening,Weekday,Fast Food,Snacks,Mid-range,245,Yes,53,7,3,No,Lazy,Low,Alone,No
8087,1757,19,Chandigarh,Night,Weekend,Biryani,Breakfast,Mid-range,752,No,65,14,2,No,Happy,Low,Family,No
8088,1342,44,Pune,Evening,Weekend,Chinese,Dinner,Premium,999,No,53,11,2,No,Celebrating,High,Alone,No
8089,2757,30,Bangalore,Afternoon,Weekday,Desserts,Lunch,Mid-range,624,Yes,23,1,4,No,Happy,Low,Partner,No
8090,4404,34,Pune,Afternoon,Weekday,Desserts,Dinner,Budget,135,No,36,3,4,No,Stressed,Medium,Partner,No
8091,3977,35,Bangalore,Night,Weekday,Biryani,Dinner,Mid-range,491,Yes,84,8,3,No,Lazy,Medium,Family,Yes
8092,2531,38,Pune,Morning,Weekday,Chinese,Lunch,Mid-range,845,No,46,5,2,No,Celebrating,High,Partner,No
8093,3354,37,Mumbai,Evening,Weekday,North Indian,Dinner,Budget,556,No,59,4,4,Yes,Happy,Medium,Friends,Yes
8094,3290,28,Delhi,Morning,Weekday,North Indian,Breakfast,Budget,542,No,47,3,4,No,Stressed,Medium,Alone,No
8095,4403,32,Delhi,Afternoon,Weekday,Desserts,Breakfast,Mid-range,676,No,51,1,5,Yes,Celebrating,High,Partner,No
8096,3123,19,Hyderabad,Evening,Weekend,Biryani,Lunch,Premium,582,Yes,99,9,4,Yes,Happy,Medium,Friends,No
8097,2907,40,Chandigarh,Evening,Weekday,South Indian,Lunch,Budget,382,Yes,20,1,5,Yes,Celebrating,High,Partner,No
8098,2657,18,Hyderabad,Evening,Weekday,Biryani,Lunch,Mid-range,669,No,41,7,4,No,Celebrating,High,Family,No
8099,1538,34,Mumbai,Evening,Weekday,Chinese,Dinner,Mid-range,621,Yes,83,6,3,No,Stressed,High,Alone,Yes
8100,2310,22,Hyderabad,Afternoon,Weekend,South Indian,Breakfast,Premium,807,No,86,6,2,No,Lazy,Medium,Alone,Yes
8101,1025,22,Delhi,Afternoon,Weekday,Desserts,Dinner,Budget,379,No,20,8,4,No,Celebrating,Medium,Partner,No
8102,4912,40,Chandigarh,Evening,Weekday,Biryani,Dinner,Budget,131,Yes,20,3,4,Yes,Lazy,Low,Partner,No
8103,1557,32,Mumbai,Evening,Weekday,South Indian,Snacks,Mid-range,922,No,65,14,3,No,Happy,High,Partner,Yes
8104,2100,32,Delhi,Morning,Weekday,South Indian,Breakfast,Premium,773,Yes,70,14,4,Yes,Happy,High,Partner,No
8105,4604,38,Pune,Evening,Weekday,North Indian,Breakfast,Mid-range,704,No,47,7,4,Yes,Happy,High,Family,No
8106,3873,30,Bangalore,Evening,Weekday,North Indian,Dinner,Budget,463,Yes,29,1,5,Yes,Celebrating,High,Alone,No
8107,2918,19,Mumbai,Morning,Weekend,Fast Food,Snacks,Mid-range,813,Yes,57,13,2,Yes,Happy,High,Alone,Yes
8108,3070,33,Chandigarh,Evening,Weekday,South Indian,Snacks,Budget,597,Yes,21,4,4,No,Stressed,Medium,Alone,No
8109,2662,29,Hyderabad,Evening,Weekend,Fast Food,Snacks,Mid-range,766,Yes,37,9,4,Yes,Happy,Medium,Alone,No
8110,2233,18,Hyderabad,Afternoon,Weekday,Fast Food,Lunch,Mid-range,464,Yes,55,10,4,Yes,Lazy,Medium,Friends,No
8111,2819,42,Mumbai,Evening,Weekend,Chinese,Dinner,Mid-range,300,Yes,45,7,3,No,Stressed,Medium,Partner,No
8112,2468,40,Chandigarh,Evening,Weekend,Biryani,Dinner,Budget,242,Yes,46,9,3,No,Happy,Low,Partner,No
8113,2032,18,Mumbai,Night,Weekend,Desserts,Dinner,Premium,775,Yes,74,12,2,Yes,Happy,Medium,Friends,Yes
8114,1344,30,Chandigarh,Evening,Weekend,Fast Food,Lunch,Premium,532,Yes,52,6,4,Yes,Stressed,Medium,Friends,No
8115,2075,30,Hyderabad,Afternoon,Weekday,Fast Food,Lunch,Mid-range,498,Yes,81,10,1,No,Stressed,High,Partner,Yes
8116,2897,34,Delhi,Morning,Weekday,Desserts,Dinner,Premium,792,No,61,9,2,No,Happy,Medium,Partner,No
8117,4353,20,Pune,Night,Weekend,Fast Food,Dinner,Budget,502,No,79,8,2,No,Stressed,Medium,Family,Yes
8118,1645,30,Delhi,Night,Weekday,Desserts,Snacks,Budget,717,No,20,11,1,No,Happy,Medium,Partner,No
8119,2126,25,Pune,Afternoon,Weekday,Fast Food,Snacks,Premium,919,Yes,75,7,5,No,Happy,High,Friends,No
8120,1920,26,Hyderabad,Morning,Weekend,South Indian,Dinner,Mid-range,851,No,65,9,1,No,Stressed,High,Friends,No
8121,1169,25,Delhi,Evening,Weekend,Biryani,Lunch,Premium,968,No,59,14,2,Yes,Stressed,Low,Partner,No
8122,2462,32,Delhi,Evening,Weekend,Chinese,Breakfast,Mid-range,999,Yes,91,9,3,Yes,Happy,Medium,Friends,Yes
8123,1023,39,Mumbai,Afternoon,Weekend,Desserts,Snacks,Budget,339,No,20,8,1,No,Stressed,Medium,Alone,No
8124,2403,26,Bangalore,Evening,Weekday,Chinese,Lunch,Budget,407,No,37,2,4,Yes,Stressed,Medium,Family,Yes
8125,3554,44,Hyderabad,Afternoon,Weekend,Chinese,Lunch,Budget,614,Yes,20,4,4,No,Happy,High,Partner,No
8126,2949,34,Chandigarh,Afternoon,Weekday,Fast Food,Lunch,Mid-range,306,Yes,72,8,2,No,Stressed,Medium,Alone,No
8127,4914,24,Hyderabad,Afternoon,Weekend,North Indian,Snacks,Mid-range,534,No,56,11,1,No,Stressed,Low,Friends,Yes
8128,4938,26,Chandigarh,Evening,Weekend,Biryani,Breakfast,Budget,376,Yes,36,6,4,Yes,Happy,Medium,Family,No
8129,4296,37,Chandigarh,Night,Weekend,Desserts,Snacks,Budget,688,No,48,12,1,No,Happy,Medium,Family,Yes
8130,4134,28,Pune,Evening,Weekday,Desserts,Snacks,Mid-range,277,Yes,33,9,2,No,Happy,Low,Alone,No
8131,2730,33,Chandigarh,Afternoon,Weekday,Biryani,Lunch,Mid-range,448,No,73,12,1,No,Lazy,High,Alone,Yes
8132,2686,24,Chandigarh,Night,Weekday,Fast Food,Snacks,Budget,338,Yes,20,7,3,No,Stressed,Medium,Partner,No
8133,4567,19,Mumbai,Morning,Weekday,South Indian,Breakfast,Premium,759,No,88,14,2,No,Happy,Medium,Friends,No
8134,4046,22,Delhi,Night,Weekday,Desserts,Snacks,Premium,750,Yes,79,7,5,Yes,Lazy,High,Partner,No
8135,3336,18,Hyderabad,Night,Weekend,Biryani,Dinner,Mid-range,525,No,53,11,2,No,Happy,Medium,Alone,No
8136,1690,22,Hyderabad,Afternoon,Weekend,Fast Food,Dinner,Premium,840,Yes,74,3,4,Yes,Celebrating,Low,Alone,No
8137,1837,28,Chandigarh,Afternoon,Weekday,North Indian,Breakfast,Premium,649,No,72,5,3,No,Lazy,High,Partner,No
8138,2034,22,Bangalore,Night,Weekday,Fast Food,Dinner,Premium,952,Yes,94,14,2,No,Happy,Medium,Alone,Yes
8139,1700,24,Hyderabad,Evening,Weekend,Desserts,Dinner,Budget,457,Yes,20,13,3,Yes,Happy,Medium,Family,No
8140,2787,40,Chandigarh,Morning,Weekday,North Indian,Lunch,Premium,816,Yes,59,11,4,No,Celebrating,Low,Friends,No
8141,4324,32,Pune,Night,Weekend,North Indian,Snacks,Budget,441,Yes,20,7,5,Yes,Happy,Low,Partner,No
8142,4561,31,Pune,Afternoon,Weekend,Chinese,Dinner,Budget,119,No,35,7,2,No,Stressed,Low,Alone,No
8143,4872,42,Pune,Afternoon,Weekend,Chinese,Snacks,Premium,681,No,97,4,3,Yes,Happy,Medium,Friends,Yes
8144,4942,39,Chandigarh,Evening,Weekend,North Indian,Dinner,Budget,362,No,57,5,3,Yes,Lazy,High,Alone,No
8145,1112,21,Mumbai,Evening,Weekday,Chinese,Dinner,Mid-range,358,Yes,33,7,4,Yes,Celebrating,Low,Family,No
8146,3202,39,Bangalore,Afternoon,Weekday,Fast Food,Snacks,Budget,408,No,36,7,2,Yes,Lazy,Medium,Friends,No
8147,4721,32,Chandigarh,Morning,Weekday,South Indian,Lunch,Mid-range,798,No,68,9,4,Yes,Happy,Medium,Friends,No
8148,1509,43,Mumbai,Evening,Weekday,South Indian,Dinner,Mid-range,940,Yes,90,14,3,Yes,Happy,Medium,Family,Yes
8149,1929,36,Mumbai,Evening,Weekday,Fast Food,Dinner,Budget,311,No,29,7,3,Yes,Celebrating,Medium,Family,No
8150,4190,44,Hyderabad,Night,Weekend,Fast Food,Dinner,Premium,328,Yes,47,5,3,Yes,Stressed,Low,Partner,No
8151,3325,18,Chandigarh,Evening,Weekday,Chinese,Snacks,Mid-range,851,No,71,12,2,No,Lazy,Medium,Family,No
8152,3436,21,Chandigarh,Evening,Weekday,South Indian,Dinner,Mid-range,351,No,87,4,3,No,Happy,Low,Friends,No
8153,1550,39,Mumbai,Morning,Weekend,Desserts,Lunch,Mid-range,430,Yes,60,4,3,No,Lazy,High,Alone,Yes
8154,4506,40,Mumbai,Night,Weekday,South Indian,Snacks,Premium,977,Yes,99,11,3,No,Celebrating,High,Family,Yes
8155,1925,26,Mumbai,Afternoon,Weekend,Biryani,Lunch,Mid-range,348,Yes,58,11,1,No,Stressed,Low,Alone,Yes
8156,2623,20,Hyderabad,Evening,Weekday,Desserts,Dinner,Premium,999,Yes,90,10,3,Yes,Celebrating,High,Partner,Yes
8157,4963,43,Chandigarh,Night,Weekday,South Indian,Snacks,Mid-range,333,No,20,10,1,No,Stressed,Medium,Partner,No
8158,1249,40,Mumbai,Night,Weekday,South Indian,Snacks,Budget,241,Yes,26,1,3,No,Lazy,Low,Alone,No
8159,2359,22,Pune,Evening,Weekday,Chinese,Dinner,Mid-range,515,No,78,12,2,No,Happy,Low,Partner,Yes
8160,1013,32,Chandigarh,Evening,Weekend,Chinese,Snacks,Budget,427,Yes,38,9,3,No,Happy,High,Family,No
8161,2475,44,Hyderabad,Night,Weekday,South Indian,Lunch,Mid-range,616,No,53,9,3,No,Happy,Medium,Partner,No
8162,1431,27,Pune,Night,Weekend,Desserts,Lunch,Mid-range,851,No,21,12,1,No,Stressed,Medium,Partner,No
8163,2199,23,Delhi,Evening,Weekend,North Indian,Lunch,Premium,634,No,80,7,3,No,Happy,High,Friends,No
8164,1933,27,Chandigarh,Evening,Weekday,Biryani,Snacks,Budget,741,No,60,6,3,No,Happy,High,Family,No
8165,1674,36,Delhi,Morning,Weekend,North Indian,Breakfast,Budget,263,No,35,8,5,Yes,Celebrating,Low,Friends,Yes
8166,3109,41,Mumbai,Evening,Weekday,Biryani,Lunch,Budget,100,Yes,67,9,3,Yes,Happy,Medium,Partner,Yes
8167,2949,21,Hyderabad,Afternoon,Weekend,Fast Food,Lunch,Budget,776,No,29,4,4,No,Celebrating,Medium,Alone,No
8168,1123,34,Mumbai,Evening,Weekend,Biryani,Snacks,Mid-range,353,No,74,7,4,No,Lazy,Low,Partner,Yes
8169,3093,23,Hyderabad,Evening,Weekday,Fast Food,Dinner,Mid-range,546,No,49,7,2,No,Lazy,Medium,Alone,No
8170,1543,29,Bangalore,Morning,Weekday,Desserts,Lunch,Mid-range,538,Yes,34,4,5,Yes,Lazy,Medium,Partner,No
